"","model","variable","value"
"742","gacox","hc",0.376623376623377
"743","gacox","hc",0.653846153846154
"744","gacox","hc",0.894736842105263
"745","gacox","hc",0.551724137931034
"746","gacox","hc",0.5375
"747","gacox","hc",0.622950819672131
"748","gacox","hc",0.5625
"749","gacox","hc",0.547169811320755
"750","gacox","hc",0.666666666666667
"751","gacox","hc",0.448979591836735
"752","gacox","hc",0.563636363636364
"753","gacox","hc",0.433962264150943
"754","gacox","hc",0.459459459459459
"755","gacox","hc",0.490566037735849
"756","gacox","hc",0.222222222222222
"757","gacox","hc",0.770833333333333
"758","gacox","hc",0.65
"759","gacox","hc",0.58
"760","gacox","hc",0.62
"761","gacox","hc",0.372549019607843
"762","gacox","hc",0.58695652173913
"763","gacox","hc",0.540816326530612
"764","gacox","hc",0.214285714285714
"765","gacox","hc",0.574074074074074
"766","gacox","hc",0.559322033898305
"767","gacox","hc",0.568181818181818
"768","gacox","hc",0.72463768115942
"769","gacox","hc",0.607843137254902
"770","gacox","hc",0.611940298507463
"771","gacox","hc",0.529411764705882
