,model,variable,value
6622,coxboost,auc1,0.627896596
6623,coxboost,auc1,0.600770826
6624,coxboost,auc1,0.611351776
6625,coxboost,auc1,0.556139302
6626,coxboost,auc1,0.575078198
6627,coxboost,auc1,0.64636438
6628,coxboost,auc1,0.561994077
6629,coxboost,auc1,0.608257939
6630,coxboost,auc1,0.590988267
6631,coxboost,auc1,0.563804927
6632,coxboost,auc1,0.659064128
6633,coxboost,auc1,0.585699297
6634,coxboost,auc1,0.576066466
6635,coxboost,auc1,0.694672367
6636,coxboost,auc1,0.624438063
6637,coxboost,auc1,0.571592536
6638,coxboost,auc1,0.575962011
6639,coxboost,auc1,0.548067413
6640,coxboost,auc1,0.666583147
6641,coxboost,auc1,0.572452608
6642,coxboost,auc1,0.58281764
6643,coxboost,auc1,0.575932051
6644,coxboost,auc1,0.602085236
6645,coxboost,auc1,0.577641843
6646,coxboost,auc1,0.605988632
6647,coxboost,auc1,0.658510695
6648,coxboost,auc1,0.630076399
6649,coxboost,auc1,0.569063129
6650,coxboost,auc1,0.623118192
6651,coxboost,auc1,0.599939596
6652,coxboost,auc1,0.585372743
6653,coxboost,auc1,0.586063429
6654,coxboost,auc1,0.568963326
6655,coxboost,auc1,0.617689222
6656,coxboost,auc1,0.596351715
6657,coxboost,auc1,0.634837905
6658,coxboost,auc1,0.559808264
6659,coxboost,auc1,0.667260633
6660,coxboost,auc1,0.60195
6661,coxboost,auc1,0.575104014
6662,coxboost,auc1,0.609964035
6663,coxboost,auc1,0.610297171
6664,coxboost,auc1,0.58356843
6665,coxboost,auc1,0.618129347
6666,coxboost,auc1,0.528505517
6667,coxboost,auc1,0.606245769
6668,coxboost,auc1,0.571347992
6669,coxboost,auc1,0.636386937
6670,coxboost,auc1,0.57005548
6671,coxboost,auc1,0.617601782
6672,coxboost,auc1,0.575857153
6673,coxboost,auc1,0.549336749
6674,coxboost,auc1,0.586991881
6675,coxboost,auc1,0.694930622
6676,coxboost,auc1,0.592866091
6677,coxboost,auc1,0.565442675
6678,limmamtlr,auc1,0.988220734
6679,limmamtlr,auc1,0.970259064
6680,limmamtlr,auc1,0.96272852
6681,limmamtlr,auc1,0.992067812
6682,limmamtlr,auc1,0.967247315
6683,limmamtlr,auc1,0.986517709
6684,limmamtlr,auc1,0.971257022
6685,limmamtlr,auc1,0.974931738
6686,limmamtlr,auc1,0.972762018
6687,limmamtlr,auc1,0.982087954
6688,limmamtlr,auc1,0.958947328
6689,limmamtlr,auc1,0.98349907
6690,limmamtlr,auc1,0.964384347
6691,limmamtlr,auc1,0.970768693
6692,limmamtlr,auc1,0.974457757
6693,limmamtlr,auc1,0.96877126
6694,limmamtlr,auc1,0.984433392
6695,limmamtlr,auc1,0.957062881
6696,limmamtlr,auc1,0.97058599
6697,limmamtlr,auc1,0.989777173
6698,limmamtlr,auc1,0.965044845
6699,limmamtlr,auc1,0.968640074
6700,limmamtlr,auc1,0.992469123
6701,limmamtlr,auc1,0.977409431
6702,limmamtlr,auc1,0.971424858
6703,limmamtlr,auc1,0.973770865
6704,limmamtlr,auc1,0.96666512
6705,limmamtlr,auc1,0.959117889
6706,limmamtlr,auc1,0.973769093
6707,limmamtlr,auc1,0.989731338
6708,limmamtlr,auc1,0.969257755
6709,limmamtlr,auc1,0.976604687
6710,limmamtlr,auc1,0.987583952
6711,limmamtlr,auc1,0.956186605
6712,limmamtlr,auc1,0.975464809
6713,limmamtlr,auc1,0.983143973
6714,limmamtlr,auc1,0.983991029
6715,limmamtlr,auc1,0.957439332
6716,limmamtlr,auc1,0.976153437
6717,limmamtlr,auc1,0.975144313
6718,limmamtlr,auc1,0.973206176
6719,limmamtlr,auc1,0.977940301
6720,limmamtlr,auc1,0.95833558
6721,limmamtlr,auc1,0.971152793
6722,limmamtlr,auc1,0.975469466
6723,limmamtlr,auc1,0.972985288
6724,limmamtlr,auc1,0.968365796
6725,limmamtlr,auc1,0.967752911
6726,limmamtlr,auc1,0.971708029
6727,limmamtlr,auc1,0.985623255
6728,limmamtlr,auc1,0.967175694
6729,limmamtlr,auc1,0.977095796
6730,limmamtlr,auc1,0.97294608
6731,limmamtlr,auc1,0.981524736
6732,limmamtlr,auc1,0.972399677
6733,limmamtlr,auc1,0.960457587
6734,limmamtlr,auc1,0.977187879
6735,limmamtlr,auc1,0.981555436
6736,limmamtlr,auc1,0.983308848
6737,limmamtlr,auc1,0.979989246
6738,limmamtlr,auc1,0.988199135
6739,limmamtlr,auc1,0.976743743
6740,limmamtlr,auc1,0.962769861
6741,limmamtlr,auc1,0.972237203
6742,limmamtlr,auc1,0.959553625
6743,limmamtlr,auc1,0.973390151
6744,limmamtlr,auc1,0.972444117
6745,limmamtlr,auc1,0.966267813
6746,limmamtlr,auc1,0.97077443
6747,limmamtlr,auc1,0.982361207
6748,limmamtlr,auc1,0.984066845
6749,limmamtlr,auc1,0.959822388
6750,limmamtlr,auc1,0.969087142
6751,limmamtlr,auc1,0.988974415
6752,limmamtlr,auc1,0.967032029
6753,limmamtlr,auc1,0.966474317
